player_name,club,minutes_played,npxg_per90,xa_per90,shots_on_target_per90,progressive_passes_per90,successful_dribbles_per90,pass_completion_percentage,tackles_interceptions_per90,aerial_duels_won_percentage,ball_recoveries_per90,fouls_committed_per90,date_of_birth,country_of_citizenship,transfermarkt_position,preferred_foot,height_in_cm,player_photo_url,market_value_in_eur,stats_vector
Pepelu,Valencia,1742,0.026865671641791,0.1338117106773823,0.3099885189437428,15.034443168771528,0.4133180252583238,84.12,3.2032146957520093,51.11,5.114810562571757,1.3432835820895523,11/08/1998 00:00,Spain,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/328480-1713971066.jpg?lm=1,22000000,"[0.028264346998400334, 0.2578156052064798, 0.11506171067738233, 0.47669673095766063, 0.06579610931682352, 0.7675493905002102, 0.4603138155376961, 0.5678888888888889, 0.6078146602806432, 0.2698507462686567]"
Kirian Rodríguez,Las Palmas,1768,0.0794117647058823,0.0702488687782805,0.4581447963800905,9.6210407239819,0.5599547511312217,86.83,2.188914027149321,43.33,5.090497737556561,0.4581447963800905,05/03/1996 00:00,Spain,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/566574-1737366030.jpg?lm=1,1000000,"[0.08354608450997755, 0.1338042003479529, 0.1700544400452489, 0.29868587209420594, 0.08913921427665243, 0.8245060949978982, 0.31455505279034685, 0.48144444444444445, 0.6043967480263388, 0.09203619909502261]"
Edu Expósito,Espanyol,1052,0.0915399239543726,0.204467680608365,0.5133079847908746,9.4106463878327,1.2832699619771863,72.4,3.250950570342205,47.83,5.389733840304183,1.1977186311787074,01/08/1996 00:00,Spain,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/506248-1747385472.jpg?lm=1,4000000,"[0.09630565761954957, 0.3956657363678875, 0.19052994296577952, 0.2917673994958915, 0.20428378522440568, 0.5212274064733082, 0.4671736375158428, 0.5314444444444445, 0.6464635478273562, 0.2406083650190114]"
Aimar Oroz,Osasuna,2981,0.1020462931902046,0.1050654142905065,0.4830593760483059,11.442468970144247,1.479369339147937,83.98,1.6605166051660518,46.34,4.9513586044951365,0.8453539080845355,27/11/2001 00:00,Spain,Midfield,right,177.0,https://img.a.transfermarkt.technology/portrait/header/634131-1732220023.jpg?lm=1,9000000,"[0.10735900740116988, 0.20173144513895397, 0.17930224756793026, 0.35858055196778327, 0.23550085118523237, 0.7646069777217319, 0.23862238622386225, 0.514888888888889, 0.5848364810624337, 0.16982220731298223]"
José María Giménez,Atlético Madrid,1994,0.0203109327983951,0.0126379137412236,0.0451354062186559,3.4754262788365096,0.0902708124373119,91.81,2.3921765295887663,50.0,3.5205616850551658,0.5867602808425276,20/01/1995 00:00,Uruguay,Defender,right,185.0,https://img.a.transfermarkt.technology/portrait/header/250845-1664970029.jpg?lm=1,22000000,"[0.02136835661990391, 0.021404954877970037, 0.01675338515546638, 0.0965974227721089, 0.014370213444070525, 0.9291719209751996, 0.34376462721497825, 0.5555555555555556, 0.3836941489262696, 0.11787362086258776]"
Eric García,FC Barcelona,1575,0.1325714285714285,0.0942857142857142,0.4571428571428571,15.6,0.2857142857142857,92.39,2.9714285714285715,49.09,3.085714285714286,1.1428571428571428,09/01/2001 00:00,Spain,Defender,right,182.0,https://img.a.transfermarkt.technology/portrait/header/466794-1693604801.jpg?lm=1,20000000,"[0.13947333642639217, 0.18070019949909133, 0.16968253968253968, 0.4952941395726388, 0.04548286604361371, 0.9413619167717528, 0.427005291005291, 0.5454444444444445, 0.32256302763408395, 0.22958730158730156]"
Pablo Fornals,Real Betis,1836,0.0901960784313725,0.1441176470588235,0.196078431372549,14.901960784313726,0.3431372549019608,82.88,2.1568627450980395,47.5,5.588235294117648,0.5882352941176471,22/02/1996 00:00,Spain,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/357885-1773344365.jpg?lm=1,14000000,"[0.09489184907306093, 0.2779225357788082, 0.07278050108932461, 0.4723402650783668, 0.05462403029747725, 0.7414880201765446, 0.30994916485112567, 0.5277777777777778, 0.6743690072325156, 0.11816993464052286]"
Jorge Sáenz,Leganés,1691,0.0723832052040212,0.0154346540508574,0.1596688350088705,2.341809580130101,0.2128917800118273,83.89,3.299822590183324,50.62,3.0869308101714963,1.596688350088705,17/11/1996 00:00,Spain,Defender,right,188.0,https://img.a.transfermarkt.technology/portrait/header/340339-1544697354.jpg?lm=1,1000000,"[0.07615160551431814, 0.026861408435737415, 0.0592659668835009, 0.05932029730124913, 0.03389024909222547, 0.7627154266498528, 0.47419672777449245, 0.5624444444444444, 0.3227340474085183, 0.32075694855115316]"
Diego Rico,Getafe,2825,0.0111504424778761,0.1089557522123893,0.095575221238938,6.976991150442478,0.1911504424778761,69.42,3.631858407079646,58.33,4.205309734513274,1.2106194690265486,23/02/1993 00:00,Spain,Defender,left,183.0,https://img.a.transfermarkt.technology/portrait/header/249513-1697221474.jpg?lm=1,1200000,"[0.01173095463915909, 0.20932151280510572, 0.03547566371681415, 0.2117406393568319, 0.030429244892895543, 0.45859604875998317, 0.5219115044247787, 0.6481111111111111, 0.4799564610142792, 0.24319999999999997]"
Raúl Asencio,Real Madrid,1673,0.0064554692169754,0.0236700537955768,0.0537955768081291,3.3891213389121337,0.3227734608487747,93.87,2.044231918708906,67.39,4.034668260609683,0.6455469216975493,20/05/1998 00:00,Spain,Attack,right,185.0,https://img.a.transfermarkt.technology/portrait/header/340260-1561982588.jpg?lm=1,350000,"[0.006791552596148708, 0.042928712247221626, 0.019967872086072924, 0.09375942640350637, 0.05138231728776445, 0.9724674232870956, 0.29376369794779833, 0.7487777777777778, 0.45596757513272784, 0.12968320382546322]"
Bryan Gil,Girona FC,1734,0.1173010380622837,0.1676470588235294,0.7785467128027682,13.23529411764706,2.1280276816609,89.67,2.283737024221453,16.67,4.048442906574395,1.1418685121107266,11/02/2001 00:00,Spain,Attack,left,175.0,https://img.a.transfermarkt.technology/portrait/header/537382-1769784260.jpg?lm=1,12000000,"[0.12340794182519563, 0.3238285293004283, 0.2889814013840831, 0.41753466586451526, 0.33876079293729594, 0.884195039932745, 0.3281814686658977, 0.18522222222222226, 0.45790402353854115, 0.22938869665513262]"
Thierno Barry,Villarreal,2322,0.4507751937984496,0.0755813953488372,0.9689922480620154,3.72093023255814,0.6976744186046512,62.35,0.4263565891472868,66.67,1.3953488372093024,1.821705426356589,21/10/2002 00:00,France,Attack,right,195.0,https://img.a.transfermarkt.technology/portrait/header/937941-1743672693.jpg?lm=1,0,"[0.4742433640099819, 0.14420798488153122, 0.35967108096468564, 0.10467041754795908, 0.11106281243208, 0.31000420344682644, 0.06126902095894343, 0.7407777777777779, 0.08493038819020922, 0.36596037898363476]"
Pablo Maffeo,Mallorca,2373,0.0102402022756005,0.1331226295828065,0.0379266750948166,5.537294563843236,1.554993678887484,76.18,3.2237673830594185,52.5,4.058154235145386,0.8343868520859671,12/07/1997 00:00,Argentina,Defender,right,172.0,https://img.a.transfermarkt.technology/portrait/header/251876-1699449290.jpg?lm=1,5000000,"[0.010773325689023653, 0.25647120473528245, 0.01407764433206908, 0.164398578888007, 0.2475394921842693, 0.6006725514922238, 0.4632673128248349, 0.5833333333333334, 0.45926924822582543, 0.16761904761904758]"
Santiago Mouriño,Deportivo Alavés,1847,0.0453167298321602,0.0292365998917162,0.1949106659447753,3.118570655116405,0.1949106659447753,78.52,3.508391987005956,57.14,4.141851651326475,1.5592853275582026,13/02/2002 00:00,Uruguay,Defender,right,186.0,https://img.a.transfermarkt.technology/portrait/header/953901-1691396102.jpg?lm=1,10000000,"[0.04767600058122159, 0.053789069980876555, 0.07234704926908501, 0.08486281099762107, 0.031027834983732145, 0.649852879361076, 0.5041689225771522, 0.634888888888889, 0.47103548371019094, 0.31324309691391444]"
Enzo Barrenechea,Valencia,2204,0.0518602540834845,0.0449183303085299,0.1225045372050816,10.494555353901998,0.4491833030852994,87.04,3.4709618874773143,60.66,4.777676950998186,1.0208711433756807,22/05/2001 00:00,Argentina,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/671915-1758058491.jpg?lm=1,15000000,"[0.05456019251574149, 0.08438420011506335, 0.04547130217785842, 0.32740996772310793, 0.07150550401139813, 0.8289197141656159, 0.4987900786448881, 0.6739999999999999, 0.5604202048187612, 0.20508166969147007]"
Carl Starfelt,Celta Vigo,2271,0.0198150594451783,0.009114927344782,0.0396301188903566,2.85336856010568,0.0396301188903566,93.67,2.813738441215324,54.78,3.051519154557464,0.8322324966974901,01/06/1995 00:00,Sweden,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/258987-1758827268.jpg?lm=1,6000000,"[0.020846667204896766, 0.01453159177356838, 0.014709929546455282, 0.07614207515972213, 0.00630871986073901, 0.9682639764606977, 0.404344635256128, 0.6086666666666667, 0.3177558545579235, 0.16718626155878466]"
Sandro Ramírez,Las Palmas,2045,0.1443520782396087,0.1412713936430318,0.9242053789731052,6.425427872860636,0.7041564792176039,74.08,1.892420537897311,42.86,4.092909535452323,1.1442542787286063,09/07/1995 00:00,Spain,Attack,right,174.0,https://img.a.transfermarkt.technology/portrait/header/199369-1726230862.jpg?lm=1,1500000,"[0.15186730797966902, 0.2723694819169937, 0.34304706601467, 0.19360338579749461, 0.1120946918629893, 0.5565363598150483, 0.2719478402607987, 0.4762222222222222, 0.4641551702339371, 0.22986797066014666]"
Saúl Ñíguez,Sevilla,1555,0.164951768488746,0.1308038585209003,0.5209003215434084,7.003215434083601,0.6945337620578778,80.31,3.993569131832797,54.05,4.977491961414791,2.5466237942122185,21/11/1994 00:00,Spain,Midfield,left,184.0,https://img.a.transfermarkt.technology/portrait/header/148928-1764256774.jpg?lm=1,2500000,"[0.17353945528439077, 0.25194727143807805, 0.19334807073954988, 0.21260298190417534, 0.11056285121855937, 0.6874737284573351, 0.5738906752411574, 0.6005555555555555, 0.5885103248385466, 0.5115884244372989]"
Héctor Bellerín,Real Betis,578,0.0311418685121107,0.3316608996539792,0.1557093425605536,6.384083044982699,0.9342560553633218,83.15,2.958477508650519,42.86,2.024221453287197,0.9342560553633218,19/03/1995 00:00,Spain,Defender,right,178.0,https://img.a.transfermarkt.technology/portrait/header/191217-1773344002.jpg?lm=1,4000000,"[0.032763170396069616, 0.6438203076717212, 0.05779628027681661, 0.19224382895774828, 0.14872425055783722, 0.7471626733921817, 0.4251441753171856, 0.4762222222222222, 0.1733376966599457, 0.18768166089965396]"
César Azpilicueta,Atlético Madrid,877,0.0246294184720638,0.0400228050171037,0.2052451539338654,10.570125427594071,0.1026225769669327,87.65,3.078677309007982,50.0,2.8734321550741164,0.8209806157354619,28/08/1989 00:00,Spain,Defender,right,178.0,https://img.a.transfermarkt.technology/portrait/header/57500-1668169250.jpg?lm=1,1200000,"[0.025911670452353316, 0.07483300714175498, 0.07618301026225768, 0.32989496562590537, 0.01633649122433103, 0.8417402269861287, 0.4424173318129989, 0.5555555555555556, 0.2927202720007336, 0.16492588369441277]"
Yuri Berchiche,Athletic Club,2048,0.024609375,0.09580078125,0.17578125,10.3271484375,0.263671875,85.45,2.63671875,58.33,5.3173828125,0.791015625,10/02/1990 00:00,Spain,Defender,left,181.0,https://img.a.transfermarkt.technology/portrait/header/61812-1709675167.png?lm=1,1800000,"[0.0258905834809566, 0.1836561023046026, 0.06524658203125001, 0.3219050659035352, 0.0419739339953271, 0.7955023118957545, 0.37890625, 0.6481111111111111, 0.6362923947676487, 0.15890624999999997]"
Luis Rioja,Valencia,2866,0.0527564549895324,0.1777390090718771,0.4396371249127704,9.357990230286113,1.3189113747383112,77.23,1.7899511514305653,42.11,3.5170969993021632,0.5966503838101884,16/10/1993 00:00,Spain,Attack,left,176.0,https://img.a.transfermarkt.technology/portrait/header/278837-1647530464.jpg?lm=1,2000000,"[0.05550305125854752, 0.3435179719160777, 0.16318475226796933, 0.29003588813590764, 0.20995754283217355, 0.6227406473308112, 0.2572226099092812, 0.4678888888888889, 0.3832070812208466, 0.11986043265875784]"
Samuel Lino,Atlético Madrid,1561,0.3424727738629084,0.1268417680973735,1.0377962844330555,12.10762331838565,1.5566944266495837,82.01,2.3638693145419603,53.85,4.90070467648943,0.8648302370275465,23/12/1999 00:00,Brazil,Attack,right,177.0,https://img.a.transfermarkt.technology/portrait/header/694928-1695982815.jpg?lm=1,20000000,"[0.36030252461317697, 0.24421721430221202, 0.38520980140935296, 0.38045306154282466, 0.2478102342735007, 0.7232030264817151, 0.339696775571215, 0.5983333333333334, 0.5777155199585244, 0.1737347853939782]"
Martin Valjent,Mallorca,2765,0.0263652802893309,0.0152983725135623,0.162748643761302,4.06871609403255,0.1952983725135623,86.8,1.562386980108499,53.85,3.320072332730561,0.488245931283906,11/12/1995 00:00,Slovakia,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/277384-1738232660.jpg?lm=1,4500000,"[0.027737904368954566, 0.026595522512589537, 0.06040913200723329, 0.11610678506968547, 0.031089554004495434, 0.8238755779739386, 0.22452079566003616, 0.5983333333333334, 0.3555092294963169, 0.09808318264014465]"
Lucien Agoumé,Sevilla,2130,0.0367605633802816,0.0671830985915492,0.0845070422535211,10.267605633802816,0.9295774647887324,82.89,4.690140845070422,50.0,5.746478873239436,2.0704225352112675,09/02/2002 00:00,France,Midfield,right,185.0,https://img.a.transfermarkt.technology/portrait/header/569384-1656577561.jpg?lm=1,6000000,"[0.03867438466048719, 0.1278228682288912, 0.03136737089201878, 0.319947098482237, 0.14797946557851785, 0.7416981925178647, 0.6739906103286384, 0.5555555555555556, 0.6966149892567071, 0.41592488262910793]"
Isi Palazón,Rayo Vallecano,2190,0.1898630136986301,0.1931506849315068,0.7397260273972603,13.027397260273974,1.0273972602739727,83.33,1.2328767123287672,31.03,4.191780821917808,1.6027397260273974,27/12/1994 00:00,Spain,Attack,left,169.0,https://img.a.transfermarkt.technology/portrait/header/362086-1726662958.jpg?lm=1,3000000,"[0.1997476248832158, 0.37358622433328015, 0.27457191780821927, 0.4106983187587101, 0.1635514018691589, 0.7509457755359394, 0.17716894977168948, 0.3447777777777778, 0.478054557960292, 0.32197260273972605]"
Pau Cubarsí,FC Barcelona,2620,0.0285114503816793,0.0326335877862595,0.0,9.206106870229007,0.2061068702290076,93.63,1.717557251908397,58.33,3.50381679389313,0.8244274809160306,22/01/2007 00:00,Spain,Defender,right,184.0,https://img.a.transfermarkt.technology/portrait/header/962110-1712779232.jpg?lm=1,30000000,"[0.029995807950019854, 0.06041660941277344, 0.0, 0.285041453000782, 0.032810159092530496, 0.967423287095418, 0.24681933842239184, 0.6481111111111111, 0.38134014157977875, 0.16561832061068701]"
Johnny Cardoso,Real Betis,2143,0.085254316378908,0.0340177321511899,0.2939804013065796,6.7615492300513305,1.0919272048530098,86.04,4.325711619225385,61.7,5.795613625758283,1.5958936070928609,20/09/2001 00:00,United States,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/689505-1742036970.jpg?lm=1,25000000,"[0.08969280996855886, 0.06311708160837642, 0.1091198086794214, 0.20465618523114004, 0.17382392575697447, 0.8079024800336276, 0.621620780836833, 0.6855555555555556, 0.7035223837138062, 0.3205972935137658]"
Andrei Rațiu,Rayo Vallecano,3067,0.0537006847081839,0.1132702967068796,0.234757091620476,9.977176393870232,2.2301923703945223,84.15,2.875774372350832,37.74,4.959243560482556,0.7042712748614282,20/06/1998 00:00,Romania,Defender,right,183.0,https://img.a.transfermarkt.technology/portrait/header/527966-1765462531.jpg?lm=1,18000000,"[0.05649643928063044, 0.21773920949865028, 0.08713726768829476, 0.31039680936799985, 0.3550243929195019, 0.76817990752417, 0.41325942832300844, 0.4193333333333334, 0.5859449531415609, 0.14148027388327356]"
Kike Salas,Sevilla,2245,0.0765701559020044,0.0340757238307349,0.2806236080178174,3.928730512249444,0.1202672605790645,79.64,3.167037861915368,68.7,3.808463251670379,0.8418708240534521,23/04/2002 00:00,Spain,Defender,left,188.0,https://img.a.transfermarkt.technology/portrait/header/766583-1736865960.jpg?lm=1,6000000,"[0.08055653642283507, 0.06323022364916019, 0.10416202672605793, 0.11150358885513181, 0.019145348958224912, 0.673392181588903, 0.4551150705270973, 0.7633333333333334, 0.42416753249862543, 0.16912249443207125]"
Aridane Hernández,Rayo Vallecano,1023,0.0809384164222873,0.0070381231671554,0.1759530791788856,2.1114369501466275,0.2639296187683284,88.02,1.6715542521994131,68.85,4.222873900293255,0.4398826979472141,23/03/1989 00:00,Spain,Defender,right,188.0,https://img.a.transfermarkt.technology/portrait/header/82503-1484149571.jpg?lm=1,800000,"[0.08515221647025403, 0.010479737010806872, 0.06531036168132943, 0.05174487128402003, 0.0420149642338367, 0.8495166036149642, 0.24020853698273045, 0.765, 0.48242564250258885, 0.08836754643206256]"
Yéremy Pino,Villarreal,1948,0.1834188911704312,0.176488706365503,0.4158110882956878,9.33264887063655,1.1550308008213552,77.52,3.141683778234086,40.0,4.2967145790554415,2.2638603696098563,20/10/2002 00:00,Spain,Attack,right,172.0,https://img.a.transfermarkt.technology/portrait/header/568157-1686664370.jpg?lm=1,30000000,"[0.1929680097049414, 0.3410786254286756, 0.1543409907597536, 0.28920257909561486, 0.1838693891650195, 0.6288356452290877, 0.45147159479808346, 0.4444444444444445, 0.4928062116322434, 0.4547843942505133]"
Carlos Vicente,Deportivo Alavés,3097,0.0784630287374879,0.1705844365515014,0.4068453341943817,6.567646109137876,0.9880529544720698,74.51,1.7726832418469487,36.17,3.8650306748466257,1.1042944785276074,23/04/1999 00:00,Spain,Attack,right,179.0,https://img.a.transfermarkt.technology/portrait/header/540536-1732115480.jpg?lm=1,4000000,"[0.08254795563465658, 0.3295593671258388, 0.1510130771714563, 0.19827999919248138, 0.15728818060287467, 0.5655737704918034, 0.25474114734689485, 0.4018888888888889, 0.4321198164782814, 0.221840490797546]"
Adnan Januzaj,Las Palmas,608,0.1273026315789473,0.2368421052631579,0.7401315789473685,12.286184210526317,2.0723684210526314,79.49,1.7763157894736843,22.22,4.440789473684211,0.7401315789473685,05/02/1995 00:00,Belgium,Attack,left,186.0,https://img.a.transfermarkt.technology/portrait/header/177847-1685115304.png?lm=1,1200000,"[0.13393023635261753, 0.45882839182782426, 0.2747224506578948, 0.38632474355678215, 0.3299003935071323, 0.6702395964691046, 0.25526315789473686, 0.24688888888888888, 0.5130603510661232, 0.14868421052631578]"
