tm_team_id,fotmob_team_id,tm_name,fotmob_name,
23170,162557,Club Rubio Ã‘Ãº (AsunciÃ³n),Rubio Nu,
2930,102054,Rangers International FC,Enugu Rangers,
23184,2305,KFUM-Kameratene Oslo,KFUM,
1058,7988,Odds BK,Odds Ballklubb,
39569,189420,Sotra SK,Sotra Sportsklubb,
78497,1899,FK Eik Tønsberg 871,Eik-TÃ¸nsberg,
6493,8292,Eidsvold Turn Fotball,Eidsvold TF,
9987,10232,Ullensaker/Kisa IL,Ull/Kisa,
35029,8136,VÃ¥lerenga Fotball II,VÃ¥lerenga 2,
53623,161348,KFUM-Kameratene Oslo II,KFUM 2,
43896,428157,Lokomotiv Oslo,Lokomotiv Oslo FK,
35024,10257,Rosenborg BK II,Rosenborg 2,
35022,8519,Molde FK II,Molde 2,
57294,46922,Ranheim IL II,Ranheim 2,
35017,8114,Aalesunds FK II,Aalesund 2,
35025,4384,Sogndal IL II,Sogndal 2,
35018,8469,SK Brann II,Brann 2,
53625,246204,Åsane Fotball II,Ã…sane 2,
10913,10018,Viking FK II,Viking 2,
35026,9844,Stabæk Fotball II,StabÃ¦k 2,
35019,4235,FK Haugesund II,Haugesund 2,
73774,161381,Hinna Fotball,Hinna FK,
35023,9845,Odds BK II,Odds Ballklubb 2,
35021,8477,Lillestrøm SK II,LillestrÃ¸m 2,
57190,4254,Kongsvinger IL II,Kongsvinger 2,
35027,8181,Strømsgodset IF II,StrÃ¸msgodset 2,
35028,6538,Tromsø IL II,TromsÃ¸ 2,
55475,6517,Sandefjord Fotball II,Sandefjord 2,
47128,4244,Lyn 1896 FK II,Lyn 2,
40211,4204,Sarpsborg 08 FF II,Sarpsborg 08 2,
35030,4703,IF Fram,Fram Larvik,
115138,4283,Bjørkelangen/Høland Fotball,BjÃ¸rkelangen,
28218,464250,CA Independiente,Independiente de La Chorrera,
114625,1573140,Deportivo Moquegua,Club Deportivo Moquegua,
99517,1573153,Club Juan Pablo II College,ADC Juan Pablo II,
21170,425692,Universidad Técnica de Cajamarca,CD UT Cajamarca,
2745,2183,Polonia Warsaw,Polonia Warszawa,
6361,8033,Podbeskidzie Bielsko-Biala,TS Podbeskidzie Bielsko-Biala,
22568,585484,Slask Wroclaw II,Slask Wroclaw ll,
50309,662318,Swit Szczecin,Swit Skolwin,
40812,480286,CS Universitatea Craiova,Universitatea Craiova,
6429,89022,FC Universitatea Cluj,Universitatea Cluj,
7769,9731,CFR Cluj,CFR Cluj,
312,10271,FC Dinamo 1948,Dinamo Bucuresti,
455,9738,FC Rapid 1923,Rapid Bucuresti,
41278,9732,ACSC FC Arges,FC Arges Pitesti,
952,584663,UTA Arad,UTA Arad,
301,9723,FCSB,FCSB,
4959,9736,SC Otelul Galati,Otelul Galati,
37255,583690,FK Csikszereda Miercurea Ciuc,Csikszereda Miercurea Ciuc,
8818,188191,FC Botosani,Botosani,
58049,864269,FC Hermannstadt,Hermannstadt,
9465,188187,Petrolul Ploiesti,Petrolul Ploiesti,
29831,210132,FCV Farul Constanta,FCV Farul Constanta,
29700,364411,AFC Unirea 04 Slobozia,FC Unirea Slobozia,
37624,404509,FC Metaloglobus Bucharest,FC Metaloglobus Bucuresti,
41061,1515102,Corvinul Hunedoara,Corvinul Hunedoara,
40843,405332,FC Voluntari,FC Voluntari,
54585,583706,Sepsi OSK Sf. Gheorghe,Sepsi OSK,
101331,2550,FC Bihor 1902,FC Bihor Oradea,
61687,1277917,CSA Steaua,Steaua Bucuresti,
12680,279309,AFC Chindia Targoviste,Chindia Targoviste,
93148,1787829,AFC ASA Targu Mures,ASA Targu Mures,
60792,1661158,AFC Metalul Buzau,Metalul Buzau,
84065,279308,CSM Slatina,CSM Slatina,
33966,279290,ACSM Politehnica Iasi,CSM Politehnica Iasi,
72860,1787832,Gloria Bistrita,Gloria Bistrita,
102149,1787831,CS Dinamo Bucuresti,CS Dinamo Bucuresti,
8687,9725,CSM Ceahlaul Piatra Neamt,Ceahlaul Piatra-Neamt,
94872,1661155,AFC Campulung Muscel 2022,Campulung Muscel,
111522,1787830,FC Bacau,FC Bacau,
15945,188185,Concordia Chiajna,Concordia Chiajna,
4686,408363,ACSM Resita,CSM Resita,
37620,408362,CS Afumati,CS Afumati,
72297,1387005,CSC Dumbravita,CSC Dumbravita,
78257,1277922,CSC 1599 Selimbar,Comunal Selimbar,
86094,1795466,CSM Olimpia Satu Mare,CSM Olimpia Satu Mare,
37227,405161,CS Tunari,CS Tunari,
964,8698,Zenit St. Petersburg,Zenit St. Petersburg,
16704,168719,FC Krasnodar,FC Krasnodar,
932,8710,Lokomotiv Moscow,Lokomotiv Moscow,
232,8643,Spartak Moscow,Spartak Moscow,
2410,9760,CSKA Moscow,CSKA Moscow,
2741,49694,Baltika Kaliningrad,Baltika,
121,9763,Dynamo Moscow,Dinamo Moscow,
2698,8683,Rubin Kazan,Rubin Kazan,
3725,8708,Akhmat Grozny,FK Akhmat,
1083,8705,FC Rostov,FC Rostov,
2696,8709,Krylya Sovetov Samara,Krylya Sovetov Samara,
14589,132286,FC Orenburg,FC Orenburg,
71985,1068364,Akron Tolyatti,Akron Togliatti,
75231,1068353,Dinamo Makhachkala,Dynamo Makhachkala,
49702,657508,FC Nizhniy Novgorod,Nizhny Novgorod,
41231,195601,FC Sochi,PFC Sochi,
59024,1066681,Rodina Moscow,Rodina,
1124,1692,Fakel Voronezh,Fakel,
11127,49706,Ural Yekaterinburg,Ural,
3609,196079,Rotor Volgograd,FC Rotor Volgograd,
3243,49695,KamAZ Naberezhnye Chelny,KamAZ,
3714,88584,Enisey Krasnoyarsk,FC Yenisey Krasnoyarsk,
14590,5786,Spartak Kostroma,Spartak Kostroma,
2374,8712,Shinnik Yaroslavl,Shinnik Yaroslavl,
1186,8704,Torpedo Moscow,Torpedo Moscow,
23110,176296,FK Chelyabinsk,FC Chelyabinsk,
3733,198153,Neftekhimik Nizhnekamsk,Neftekhimik,
3729,1677,Arsenal Tula,Arsenal Tula,
3690,49700,SKA Khabarovsk,SKA-Khabarovsk,
12439,113055,Volga Uljanovsk,Volga Ulyanovsk,
28095,198150,FC Ufa,FC Ufa,
5287,8701,Chernomorets Novorossijsk,Chernomorets Novorossiysk,
3834,1678,Sokol Saratov,Sokol Saratov,
36972,681594,Chayka Peschanokopskoye,Chayka,
67276,1273056,Heart of Midlothian FC U18,Hearts B,
32113,568569,FK IMT Belgrad,FK IMT Beograd,
7567,6410,FK Radnicki Nis,Radnicki Nis,
6622,1739,FK Mladost Lucani,Mladost Lucani,
4645,1675,FK Radnicki 1923 Kragujevac,FK Radnicki 1923,
3137,676140,FK TSC Backa Topola,TSC Backa Topola,
8819,2391,FK Javor-Matis Ivanjica,Javor,
15276,176525,FK Spartak Subotica,FK Spartak Subotica,
788,6050,FK Napredak Krusevac,Napredak,
159,8687,Red Star Belgrade,FK Crvena Zvezda,
448,6406,FK Vojvodina Novi Sad,Vojvodina,
669,7998,FK Partizan Belgrade,Partizan Beograd,
59358,676141,FK Zeleznicar Pancevo,Zeleznicar Pancevo,
4633,187854,FK Novi Pazar,Novi Pazar,
53,8692,OFK Beograd,OFK Beograd,
33328,463461,FK Radnik Surdulica,FK Radnik Surdulica,
6621,6374,FK Cukaricki,Cukaricki,
4131,67366,Lion City Sailors,Lion City Sailors FC,
6731,67386,Tampines Rovers,Tampines Rovers FC,
23472,67377,FC Jurong,FC Jurong,
24991,67378,Balestier Khalsa,Balestier Khalsa FC,
11979,67383,Hougang United,Hougang United FC,
1226,67380,Geylang International,Geylang International FC,
31525,243800,Tanjong Pagar United,Tanjong Pagar United FC,
15367,67381,Young Lions,Young Lions,
710,4622,NK Celje,NK Celje,
433,5772,FC Koper,Koper,
26985,856680,NK Bravo,NK Bravo,
4772,7872,NK Olimpija Ljubljana,Olimpija Ljubljana,
790,8340,NK Maribor,Maribor,
21460,272871,NK Radomlje,Radomlje,
11033,1862,NK Aluminij Kidricevo,Aluminij,
4059,2172,NS Mura,Mura,
4507,2171,ND Primorje,Primorje,
6248,8154,NK Domzale,Domzale,
2557,7866,Orlando Pirates,Orlando Pirates,
6356,4530,Mamelodi Sundowns FC,Mamelodi Sundowns FC,
568,6279,Kaizer Chiefs,Kaizer Chiefs,
9370,102100,AmaZulu FC,AmaZulu FC,
85501,612014,Sekhukhune United FC,Sekhukhune United,
7011,102097,Lamontville Golden Arrows,Lamontville Golden Arrows,
21202,149600,Polokwane City FC,Polokwane City,
14187,149599,Durban City Football Club,Durban City,
23287,207873,Stellenbosch FC,Stellenbosch FC,
132785,102099,Siwelele Football Club ,Siwelele,
12668,866690,Richards Bay FC ,Richards Bay,
67074,953498,TS Galaxy FC,TS Galaxy,
31283,316438,Chippa United,Chippa United,
61852,352390,Marumo Gallants FC,Marumo Gallants,
54146,429859,Magesi FC,Magesi FC,
45783,915983,Orbit College FC,Orbit College,
6500,92630,FC Seoul,FC Seoul,
3535,133896,Ulsan HD FC,Ulsan HD FC,
6502,46038,Jeonbuk Hyundai Motors,Jeonbuk Hyundai Motors FC,
21459,164734,Gangwon FC,Gangwon FC,
311,109373,Pohang Steelers,Pohang Steelers,
2996,133895,Incheon United,Incheon United,
38898,429440,FC Anyang,FC Anyang,
19684,133898,Jeju SK,Jeju SK,
35759,429441,Bucheon FC 1995,Bucheon FC 1995,
6499,133900,Daejeon Hana Citizen,Daejeon Hana Citizen,
6505,133901,Gimcheon Sangmu,Gimcheon Sangmu,
30925,245905,Gwangju FC,Gwangju FC,
2582,6092,Busan IPark,Busan I'Park,
3301,88517,Suwon Samsung Bluewings,Suwon Samsung Bluewings,
46292,616212,Seoul E-Land,Seoul E-Land FC,
6504,133897,Daegu FC,Daegu FC,
43177,739800,Hwaseong FC,Hwaseong FC,
39429,833649,Gimpo FC,Gimpo FC,
31622,187951,Suwon FC,Suwon FC,
78388,429442,Chungnam Asan,Chungnam Asan FC,
31168,187960,Cheonan City,Cheonan City,
3610,6614,Seongnam FC,Seongnam FC,
16696,133899,Gyeongnam FC,Gyeongnam FC,
43095,739803,Paju Frontier,Paju Frontier,
135830,1897657,Yongin FC,Yongin FC,
39418,833651,Chungbuk Cheongju FC,Cheongju FC,
57434,821875,Ansan Greeners,Ansan Greeners,
6503,109377,Jeonnam Dragons,Jeonnam Dragons,
35761,187953,Gimhae FC 2008,Gimhae FC 2008,
648,9867,CD Tenerife,Tenerife,
8733,161743,RC Celta Fortuna,Celta Fortuna,
10907,4031,Zamora CF,Zamora,
4032,8005,SD Ponferradina,Ponferradina,
6767,8367,Real Madrid Castilla,Real Madrid Castilla,
5650,7862,Pontevedra CF,Pontevedra,
3708,7734,Barakaldo CF ,Barakaldo,
52397,780591,Unionistas CF,Unionistas de Salamanca,
11000,8206,CD Lugo,Lugo,
46854,8317,MÃ©rida AD,Merida,
16122,189631,Arenas Club,Arenas Getxo,
1176,8474,Racing Ferrol,Racing de Ferrol,
6688,161850,Bilbao Athletic,Athletic Club B,
20844,189594,Real Avilés Industrial,Real Aviles CF,
11602,7809,CP CacereÃ±o,Cacereno,
47421,357239,CF Talavera de la Reina,CF Talavera de la Reina,
55398,7859,Ourense CF,Ourense,
16576,161782,CD Guadalajara,Guadalajara,
8516,161778,CA Osasuna Promesas,Osasuna B,
58946,1314965,CD Arenteiro,CD Arenteiro,
11972,161771,Villarreal CF B,Villarreal B,
12567,8288,CD Eldense,Eldense,
11422,4033,CE Sabadell FC,Sabadell,
3679,161759,AtlÃ©tico MadrileÃ±o,Atletico Madrileno,
20528,189639,CE Europa,CE Europa,
7077,8554,FC Cartagena,Cartagena,
16022,161849,Antequera CF,Antequera,
3705,7811,Algeciras CF,Algeciras,
7971,10278,HÃ©rcules CF,Hercules,
171,8392,Real Murcia CF,Real Murcia,
11596,161750,AD AlcorcÃ³n,Alcorcon,
13241,1123073,UD Ibiza,UD Ibiza,
19301,190091,CD Teruel,CD Teruel,
5648,8400,GimnÃ stic de Tarragona,Gimnastic,
43454,371716,Juventud Torremolinos CF,Juventud Torremolinos CF,
2865,161780,Betis Deportivo BalompiÃ©,Betis Deportivo Balompie,
41403,209196,SD Tarazona,SD Tarazona,
12361,161781,Marbella FC,Marbella FC,
21322,189730,AtlÃ©tico SanluqueÃ±o CF,Atletico Sanluqueno CF,
8519,91431,Sevilla AtlÃ©tico,Sevilla Atletico,
11603,161745,RC Deportivo Fabril,RC Deportivo Fabril,
14707,209008,Real Oviedo Vetusta,Real Oviedo B,
60225,1784666,UD Ourense,UD Ourense,
2296,8388,CD Numancia,Numancia,
13227,96929,Coruxo FC,Coruxo FC,
33306,2244,GimnÃ¡stica Segoviana CF,Gimnastica Segoviana,
6212,189689,Real Ãvila CF,Real Avila,
42039,490334,Salamanca CF UDS,Salamanca CF UDS,
10980,161747,Rayo Cantabria,Rayo Cantabria,
16055,189567,BergantiÃ±os FC,Bergantinos CF,
40977,189696,AtlÃ©tico Astorga,Atletico Astorga,
11601,6311,Marino Luanco,Marino Luanco,
7078,161748,Real Valladolid Promesas,Real Valladolid B,
16646,189590,UP Langreo,UP Langreo,
78623,1784555,SD Sarriana,Sarriana,
56442,277424,Burgos CF Promesas,Burgos Promesas,
19926,189588,CD Lealtad,CD Lealtad,
60605,657830,UD SÃ¡mano,UD Samano,
11590,189629,Gernika Club,SD Gernika,
2464,161774,FC Barcelona Atlètic,Barca Atletic,
38006,1784557,Girona FC B,Girona B,
6182,161777,Valencia Mestalla,Valencia B,
49957,278806,Águilas FC,CDA Aguilas FC,
132258,465112,CD Unión Malacitano,La Union CF,
42457,277430,Club Atlético Antoniano,CA Antoniano,
8510,189672,Getafe CF B,Getafe B,
11610,161760,Las Palmas Atlético,Las Palmas B,
17741,278798,Colonia Moscardó,CD Colonia Moscardo,
12405,8380,Real UniÃ³n Club,Real Union,
8880,277394,Deportivo AlavÃ©s B,Deportivo Alaves B,
24420,7880,UD Logroñés,Logrones,
13244,96923,Utebo FC,Utebo,
29271,190055,CD Tudelano,Tudelano,
16575,189624,SD Amorebieta,SD Amorebieta,
13240,8228,Sestao River,Sestao,
47880,209199,CD Ebro,Ebro,
50186,189634,SD Eibar B,Eibar B,
6665,189627,CD Basconia,CD Basconia,
33818,190077,NÃ¡xara CD,Naxara,
33303,210847,SD LogroÃ±Ã©s,SD Logrones,
11608,7726,SD Beasain,Beasain,
18693,141787,SD Ejea,Ejea,
40175,190057,UD Mutilvera,UD Mutilvera,
8384,190092,RZ Deportivo AragÃ³n,Deportivo Aragon,
16687,141783,CD Alfaro,CD Alfaro,
12697,8229,UE Sant Andreu,Sant Andreu,
18687,141784,CD AtlÃ©tico Baleares,Atletico Baleares,
28014,189750,UD Poblense,Poblense,
83848,96927,Reus FC Reddis,Reus,
11259,4697,CD Alcoyano,Alcoyano,
1881,7822,Terrassa FC,Terrassa,
10773,177226,RCD Espanyol B,Espanyol B,
16387,8214,UD Barbastro,Barbastro,
38456,277406,UE Olot,UE Olot,
12826,1784556,CD CastellÃ³n B,Castellon B,
67751,1207140,CD Ibiza Islas Pitiusas,Ibiza Islas Pitiusas,
73876,351558,CE Andratx,CE Andratx,
92869,1783970,CE AtlÃ¨tic Lleida,Atletic Lleida,
67509,1515440,Torrent CF,Torrent CF,
119962,1784558,UE Porreres,Porreres,
101648,1686598,CD Extremadura 1924,CD Extremadura,
44584,278805,Deportiva Minera,Deportiva Minera,
134,9868,Xerez CD,Xerez,
666,7799,Real JaÃ©n CF,Real Jaen,
2867,8479,Recreativo Huelva,Recreativo Huelva,
34148,189783,UCAM Murcia CF,UCAM Murcia,
12351,357261,Linares Deportivo,Linares Deportivo,
49806,656544,CF Lorca Deportiva,Lorca Deportiva,
21337,189781,Yeclano Deportivo,Yeclano,
24445,177231,CD Estepona FS,CD Estepona,
60350,1784559,Salerm Puente Genil FC,Puente Genil,
44564,1315047,Xerez Deportivo FC,Xerez Deportivo,
16492,141789,UD Melilla,Melilla,
11986,189701,UD AlmerÃ­a B,Almeria B,
5649,6210,AtlÃ©tico MalagueÃ±o,Atletico Malagueno,
13702,189674,CF Rayo Majadahonda,Rayo Majadahonda,
11245,2428,UD San SebastiÃ¡n de los Reyes,San Sebastian de los Reyes,
16602,6256,UB Conquense,Conquense,
50684,189807,CD Coria,CD Coria,
13436,8316,RSD AlcalÃ¡,RSD Alcala,
11617,181802,CD Tenerife B,Tenerife B,
4054,8213,Orihuela CF,Orihuela,
67212,1112101,CF Intercity,CF Intercity,
20921,161758,CDA Navalcarnero,Navalcarnero,
12317,189659,Elche Ilicitano,Elche Ilicitano,
92878,189680,Real Madrid C,Real Madrid C,
47486,190126,CD Quintanar del Rey,CD Quintanar del Rey,
16486,8555,CF Fuenlabrada,Fuenlabrada,
30696,190123,UD SocuÃ©llamos,Socuellamos,
15080,189671,Rayo Vallecano B,Rayo Vallecano B,
7945,6694,IK Sirius,Sirius,
1109,8428,BK HÃ¤cken,HÃ¤cken,
1101,8014,IF Elfsborg,Elfsborg,
1059,8248,Hammarby IF,Hammarby,
7009,8297,GAIS,GAIS,
2719,8127,MjÃ¤llby AIF,MjÃ¤llby,
1092,8501,IF Brommapojkarna,Brommapojkarna,
1044,9802,DjurgÃ¥rdens IF,DjurgÃ¥rden,
496,10237,MalmÃ¶ FF,MalmÃ¶ FF,
272,8349,AIK,AIK,
5202,6194,VÃ¤sterÃ¥s SK,VÃ¤sterÃ¥s SK,
3641,6544,Degerfors IF,Degerfors,
3654,9892,Kalmar FF,Kalmar FF,
801,9893,IFK GÃ¶teborg,IFK GÃ¶teborg,
1011,8310,Halmstads BK,Halmstads BK,
1118,10002,Ã–rgryte IS,Ã–rgryte,
2844,8449,IFK NorrkÃ¶ping,IFK NorrkÃ¶ping,
5196,6545,Falkenbergs FF,Falkenbergs FF,
10507,6692,Varbergs BoIS,Varbergs BoIS FC,
50885,1144284,Nordic United FC,Nordic United FC,
699,9859,Helsingborgs IF,Helsingborg,
1236,8641,Ã–sters IF,Ã–sters IF,
2294,8511,Landskrona BoIS,Landskrona BoIS,
9614,2004,Ã–stersunds FK,Ã–stersunds FK,
6018,6160,IK Oddevold,IK Oddevold,
3362,6690,IK Brage,IK Brage,
8843,6241,Sandvikens IF,Sandvikens IF,
1056,8527,Ã–rebro SK,Ã–rebro,
8882,8500,Ljungskile SK,Ljungskile,
9611,2014,Norrby IF,Norrby,
3622,6181,IFK VÃ¤rnamo,IFK VÃ¤rnamo,
2843,8359,GIF Sundsvall,GIF Sundsvall,
78287,191433,IF Karlstad Fotboll,IF Karlstad,
17938,4438,Hammarby TFF,Hammarby TFF,
75138,841094,FC Arlanda,FC Arlanda,
1055,8425,EnkÃ¶pings SK,EnkÃ¶ping,
53133,1011931,FC Stockholm Internazionale,FC Stockholm,
53393,627694,FBK Karlstad,FBK Karlstad,
8885,8601,UmeÃ¥ FC,UmeÃ¥,
8877,6238,AFC Eskilstuna,AFC Eskilstuna,
50061,303472,Karlbergs BK,Karlbergs BK,
2283,1967,Vasalunds IF,Vasalunds IF,
23224,111120,Sollentuna FK,Sollentuna FK,
87691,1225382,FC JÃ¤rfÃ¤lla,FC JÃ¤rfÃ¤lla,
4380,10225,Assyriska FF,Assyriska FF,
4414,7997,Gefle IF,Gefle,
46170,2006,PiteÃ¥ IF,PiteÃ¥,
75341,916701,IFK Stocksund,IFK Stocksund,
6139,6622,Åtvidabergs FF,Ã…tvidaberg,
75203,1331261,AFC Malmö,AFC Malmoe,
7411,8510,Jönköpings Södra IF,JÃ¶nkÃ¶ping S.,
701,8333,Trelleborgs FF,Trelleborgs FF,
22970,6174,Lunds BK,Lunds BK,
22162,6170,FC RosengÃ¥rd,FC RosengÃ¥rd,
48219,241285,TvÃ¥Ã¥kers IF,TvÃ¥Ã¥kers IF,
62649,418688,HÃ¤ssleholms IF,HÃ¤ssleholms IF,
39591,303470,Eskilsminne IF,Eskilsminne IF,
45631,241064,BK Olympic,BK Olympic,
5965,6153,SkÃ¶vde AIK,SkÃ¶vde AIK,
3625,8189,Ã„ngelholms FF,Ã„ngelholms FF,
17930,1965,Kristianstad FC,Kristianstad FC,
9015,6183,FC TrollhÃ¤ttan,TrollhÃ¤ttan FC,
7949,6173,Laholms FK,Laholms FK,
13653,73158,Utsiktens BK,Utsiktens BK,
938,10191,FC Thun,Thun,
257,10190,FC St. Gallen 1879,St. Gallen,
2790,7896,FC Lugano,Lugano,
321,10179,FC Sion,Sion,
26,9931,FC Basel 1893,Basel,
452,10192,BSC Young Boys,Young Boys,
434,10199,FC Luzern,Luzern,
61,9777,Servette FC,Servette,
527,7730,FC Lausanne-Sport,Lausanne,
260,10243,FC ZÃ¼rich,FC ZÃ¼rich,
504,9956,Grasshopper Club Zurich,Grasshopper,
242,7894,FC Winterthur,Winterthur,
163,9824,FC Vaduz,FC Vaduz,
116,9930,FC Aarau,Aarau,
322,6447,Yverdon Sport FC,Yverdon,
5499,289334,FC Stade-Lausanne-Ouchy,FC Stade Lausanne-Ouchy,
625,7955,NeuchÃ¢tel Xamax FCS,Xamax,
8463,185504,FC Rapperswil-Jona,FC Rapperswil-Jona,
1292,1594,Etoile Carouge FC,Etoile Carouge,
850,10175,FC Wil 1900,Wil,
5507,2442,FC Stade Nyonnais,Stade Nyonnais,
2047,6493,AC Bellinzona,Bellinzona,
25449,165243,Buriram United,Buriram United,
27092,165255,Port FC,Port FC,
35387,421346,Ratchaburi FC,Ratchaburi FC,
25444,165250,BG Pathum United,BG Pathum United,
25445,102231,True Bangkok United,Bangkok United,
50659,585025,PT Prachuap FC,Prachuap FC,
6759,243243,Singha Chiangrai United,Chiangrai United,
12533,109378,Chonburi FC,Chonburi FC,
48190,584984,Rayong FC,Rayong FC,
55257,1110271,Ayutthaya United,Ayutthaya United FC,
55265,561565,Uthai Thani FC,Uthai Thani FC,
55227,584947,Lamphun Warriors,Lamphun Warrior,
50658,584943,Sukhothai FC,Sukhothai FC,
21283,165251,Muangthong United,Muang Thong United,
27070,554037,Nakhonratchasima Mazda FC,Nakhon Ratchasima FC,
94138,1513933,Kanchanaburi Power FC,Kanchanaburi Power,
96139,1798879,Rasisalai United ,Rasi Salai United,
55243,564561,Sisaket United,Sisaket UTD,
55283,585115,Pattani FC,Pattani FC,
55226,626806,Nongbua Pitchaya FC,Nong Bua Pitchaya FC,
6726,165244,Police Tero FC,Police Tero FC,
34292,309016,Chainat Hornbill FC,Chainat FC,
53667,626802,Khon Kaen United,Khonkaen United FC,
55240,1696880,Mahasarakham SBT FC,Mahasarakham Sam Bai Tao,
45289,583128,Trat FC,Trat FC,
55229,578228,Phrae United,Phrae United,
60393,1016183,Chiangmai United,Chiangmai United,
94125,1513934,Pattaya United,Pattaya Dolphins United,
74007,309017,Songkhla FC,Songkhla United FC,
35381,1513932,Chanthaburi FC,Chanthaburi FC,
20179,165252,Nakhonpathom United,Nakhon Pathom,
26646,615409,Kasetsart FC,Kasetsart,
55269,1381498,Nakhonsi United,Nakhon Si United,
35380,559842,Bangkok FC,Bangkok FC,
819,102102,Club Africain,Club Africain,
3342,8153,Esperance Tunis,EspÃ©rance,
581,102106,CS Sfaxien,CS Sfaxien,
4812,102116,Stade Tunisien,Stade Tunisien,
9890,102109,US Monastir,US Monastir,
2205,102112,ES Zarzis,Zarzis,
250,6366,Etoile Sportive du Sahel,Etoile du Sahel,
39801,405958,Etoile Sportive Metlaoui,Etoile Metlaoui,
88478,1669235,Jeunesse Sportive Omrane,JS Omrane,
30507,316413,Union Sportive de Ben Guerdane,Ben Guerdane,
18792,102105,AS Marsa,Avenir de La Marsa,
12717,102107,Club Athlétique Bizertin,CA Bizertin,
8117,102104,Olympique Beja,Olympique de Beja,
17534,177179,JS Kairouanaise,JS Kairouanaise,
52128,852755,AS Soliman,AS Soliman,
22812,206148,Avenir Sportif de Gabès,AS Gabes,
141,8637,Galatasaray,Galatasaray,
36,8695,Fenerbahce,FenerbahÃ§e,
449,9752,Trabzonspor,Trabzonspor,
114,10188,Besiktas JK,BeÅŸiktaÅŸ,
6890,1933,Basaksehir FK,BaÅŸakÅŸehir,
1467,1925,GÃ¶ztepe,GÃ¶ztepe,
152,9750,Samsunspor,Samsunspor,
126,2166,Caykur Rizespor,Rizespor,
2293,8622,Konyaspor,Konyaspor,
120,1569,Kocaelispor,Kocaelispor,
11282,4678,Alanyaspor,Alanyaspor,
2832,4081,Gaziantep FK,Gaziantep FK,
10484,4685,Kasimpasa,KasÄ±mpaÅŸa,
820,7800,Genclerbirligi Ankara,GenÃ§lerbirliÄŸi,
7160,4681,EyÃ¼pspor,EyÃ¼pspor,
589,1931,Antalyaspor,Antalyaspor,
3205,10182,Kayserispor,Kayserispor,
6646,2088,Fatih KaragÃ¼mrÃ¼k,Fatih KaragÃ¼mrÃ¼k,
39722,281467,Erzurumspor FK,Erzurumspor FK,
12382,96498,Amed SK,Amed Sportif,
45269,863838,Esenler Erokspor,Esenler Erokspor,
37951,357274,Corum FK,Ã‡orum FK,
44006,658811,Bodrum FK,Bodrum FK,
3209,95745,Pendikspor,Pendikspor,
12388,8387,Ankara KeciÃ¶rengÃ¼cÃ¼,KeÃ§iÃ¶rengÃ¼cÃ¼,
20760,162975,Bandirma Spor,BandÄ±rmaspor,
48913,658812,Manisa FK,Manisa Futbol KulÃ¼bÃ¼,
2381,6265,Sivasspor,Sivasspor,
924,106560,Istanbulspor,Istanbulspor,
518,2090,Sariyerspor,Sariyer,
74664,1281818,Igdir FK,Igdir FK,
3173,146408,Van Spor FK,Van Spor KulÃ¼bÃ¼,
3207,4675,Boluspor,Boluspor,
24245,281460,Ãœmraniyespor,Ãœmraniyespor,
50845,914196,Serik Spor,Serik Spor,
2463,4124,Sakaryaspor,Sakaryaspor,
7775,95749,Hatayspor,Hatayspor,
3840,1926,Adana Demirspor,Adana Demirspor,
660,9728,Shakhtar Donetsk,Shakhtar Donetsk,
63007,2143,LNZ Cherkasy,LNZ Cherkasy,
53646,1181312,Polissya Zhytomyr,Polissya Zhytomyr,
338,8688,Dynamo Kyiv,Dynamo Kyiv,
55686,949030,Metalist 1925 Kharkiv,Metalist 1925,
48332,599924,Kolos Kovalivka,FC Kolos Kovalivka,
3592,558259,Kryvbas Kryvyi Rig,Kryvbas,
10690,7770,Zorya Lugansk,Zorya,
85465,8691,Karpaty Lviv,Karpaty,
84122,1395678,Epicentr Kamyanets-Podilskyi,Epitsentr Kamianets-Podilskyi,
26459,1175395,NK Veres Rivne,Veres Rivne,
39097,583129,Obolon Kyiv,Obolon Kyiv,
87883,1763072,FC Kudrivka,Kudrivka,
48726,859316,Rukh Lviv,Rukh Lviv,
18303,6072,FC Oleksandriya,FC Oleksandriya,
81401,1395689,SC Poltava,SC Poltava,
2150,102117,Al-Ain FC,Al-Ain,
60529,102119,Shabab Al-Ahli Club,Shabab Al-Ahli Dubai FC,
16214,102111,Al-Wasl SC,Al-Wasl,
2524,102101,Al-Jazira Club,Al-Jazira,
161,102122,Al-Wahda FC,Al-Wahda,
5432,102123,Al-Nasr SC (UAE),Al-Nasr SC,
24724,149994,Ajman Club,Ajman,
13613,102124,Sharjah FC,Sharjah Cultural Club,
26351,149993,Khor Fakkan SSC,Khorfakkan,
4785,182933,FC Baniyas,Baniyas,
38040,209190,Kalba FC,Al Ittihad Kalba,
14456,102118,Al-Dhafra FC,Al-Dhafra,
78312,1112866,Al-Bataeh CSC,Al Bataeh,
44289,391664,Dibba SCC,Dibba Al Fujairah,
63966,915807,Nashville SC,Nashville SC,
69261,960720,Inter Miami CF,Inter Miami CF,
432,6397,Chicago Fire FC,Chicago Fire FC,
626,6580,New England Revolution,New England Revolution,
623,6514,Red Bull New York,Red Bull New York,
78435,1323940,Charlotte FC,Charlotte FC,
51772,722265,FC Cincinnati,FC Cincinnati,
40058,546238,New York City FC,New York City FC,
2440,6602,D.C. United,DC United,
